Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,News Sentiments
08-10-2018,152.1919013,153.9495444,152.0728896,153.583374,2560500,0,0,-1.565561497
09-10-2018,153.9403639,156.1374139,153.6199544,155.4691467,4157900,0,0,1.070756252
10-10-2018,157.4465161,157.4556655,153.9953037,154.1326141,4190500,0,0,-4.231968147
11-10-2018,152.3383549,153.4918042,148.1364892,149.1892395,5430700,0,0,-1.037797845
12-10-2018,150.0680617,151.0109777,148.1731083,149.9673767,3446100,0,0,1.673079913
15-10-2018,150.7638002,151.4778422,149.8025855,149.8300476,4265900,0,0,-0.914571412
16-10-2018,149.6194964,150.553249,149.1251511,150.196228,4094700,0,0,4.087665198
17-10-2018,150.5623782,153.5467068,150.2328193,152.6678925,3608400,0,0,0.238746817
18-10-2018,152.5489057,153.7847552,151.7524775,152.7045288,3378600,0,0,-0.423188779
19-10-2018,152.3200369,153.9312061,152.2376507,153.3270264,3510000,0,0,-0.727067151
22-10-2018,153.7755692,155.4508257,152.1369382,152.5397339,5703500,0,0,4.043197237
23-10-2018,156.7233016,162.8292838,156.0824965,162.170166,12918300,0,0,-0.329769276
24-10-2018,161.2364792,162.9483478,159.6802197,162.3533173,7866400,0,0,1.645021777
25-10-2018,162.5455033,163.1954717,159.8358091,160.4857635,4646400,0,0,0.043254673
26-10-2018,159.8358211,160.137904,158.0049412,158.6823578,4741600,0,0,-1.359542317
29-10-2018,160.2019823,161.2638959,157.6570605,158.5816498,3485200,0,0,2.378307249
30-10-2018,158.8379356,163.4883709,158.7738621,163.3968353,5582900,0,0,0.55064294
31-10-2018,163.6898083,163.8271326,161.4561327,161.9413147,5424700,0,0,-3.724871703
01-11-2018,161.7307792,162.3532857,159.9273614,160.0921478,3701200,0,0,1.628174203
02-11-2018,161.5293356,162.0236809,159.2865111,161.8039703,4190900,0,0,-0.400305668
05-11-2018,162.408208,165.7861837,162.0328743,165.1362152,4747300,0,0,1.429285906
06-11-2018,164.8066239,167.3973201,164.3122925,167.2600098,4864700,0,0,1.132223483
07-11-2018,167.5254999,168.8803471,166.5002117,168.6697998,4363900,0,0,1.545237263
08-11-2018,168.7064007,170.3084204,168.5141662,169.7957764,3318600,0,0,3.180905111
09-11-2018,170.2718126,170.8027694,169.4204602,170.2168884,3237000,0,0,-1.919622096
12-11-2018,170.2260753,171.5717733,168.2395721,168.7796783,3080800,0,0,1.076438818
13-11-2018,168.3859692,169.2830961,167.8184011,168.4500427,2358100,0,0,-1.848100552
14-11-2018,168.6423277,169.4387558,167.8550488,168.3036194,3407500,0,0,-2.926202812
15-11-2018,167.4980256,168.4226148,166.1706406,168.0381317,3351100,0,0,2.100037276
16-11-2018,167.9832253,171.8921577,167.9099884,171.7273712,3759500,0,0,-0.261840204
19-11-2018,171.864676,172.9265756,170.0795572,170.9309235,3745900,0,0,0.785716076
20-11-2018,169.9696997,170.848528,167.5529393,168.1754456,3708300,0,0,-0.534594964
21-11-2018,167.7177203,169.8781586,167.2508371,167.2691498,3410600,0,0,1.885803521
23-11-2018,167.0860796,167.5254868,165.7586946,166.5459595,1747700,0,0,-0.379816767
26-11-2018,166.97623,168.5233257,166.6741471,168.3402405,3843300,0,0,2.950144562
27-11-2018,167.8275799,169.0268038,167.6994189,169.0176544,2194200,0,0,1.445022325
28-11-2018,170.2443465,172.148463,169.1000467,171.9653778,3279500,0,0,1.176597108
29-11-2018,174.5926977,174.7391714,172.6611189,173.2561493,4617100,0,0,1.787979149
30-11-2018,173.4772367,174.2970023,172.02192,173.6338196,6635700,1.16,0,-4.302221856
03-12-2018,173.2561656,173.5509056,170.0968355,170.7415924,4401700,0,0,2.22203555
04-12-2018,171.1284667,173.2377603,170.3087012,170.4376526,4436200,0,0,-0.540586633
06-12-2018,168.3191436,171.0916055,167.7296496,170.8152771,4878000,0,0,-3.969549541
07-12-2018,170.7047729,172.4271982,168.2546822,168.5218048,3088000,0,0,0.757073795
10-12-2018,168.5217924,170.4836947,166.3019732,170.0784149,3084900,0,0,-1.114412589
11-12-2018,171.8468952,172.0863723,168.4388682,169.1020508,2889100,0,0,-2.65016437
12-12-2018,169.4152027,170.2533937,167.9599004,169.0007172,3024600,0,0,4.17043038
13-12-2018,169.4797256,172.0219164,169.3047171,171.7179565,2737500,0,0,-3.921908695
14-12-2018,170.6402841,170.6402841,167.8217649,168.8257446,4450000,0,0,-2.015523929
17-12-2018,168.3744162,169.1296989,165.9795885,166.5230255,4566700,0,0,2.130684383
18-12-2018,167.8585887,168.1993857,164.9295301,165.528244,4269000,0,0,-0.749495589
19-12-2018,166.6704196,168.5402221,164.4874515,165.0216827,3883800,0,0,-3.932504673
20-12-2018,164.1466513,164.6992942,158.9240842,159.9741211,5775300,0,0,2.157127604
21-12-2018,159.8359597,163.6308273,159.8359597,160.4070282,8536900,0,0,-2.130061403
24-12-2018,160.4898801,161.4385966,156.7410568,156.8423767,2400900,0,0,0.205504099
26-12-2018,156.6674147,160.3056993,155.7002723,160.2964935,4065500,0,0,-1.785458068
27-12-2018,159.6148488,161.8438873,157.2568729,161.8438873,3934500,0,0,1.928727827
28-12-2018,162.3873424,163.492642,161.0517716,161.7057343,2896800,0,0,-1.847790213
31-12-2018,162.0741961,163.7689899,161.7426048,163.5571442,2482600,0,0,0.322322497
02-01-2019,161.5675904,162.3873558,160.4254395,162.1662903,2571500,0,0,-1.32516051
03-01-2019,161.6044392,162.5255246,160.6465165,161.0978394,3728200,0,0,3.361812112
04-01-2019,162.1386632,165.0585022,161.8254975,164.2111053,3194300,0,0,2.581628351
07-01-2019,164.082157,167.5270215,164.082157,165.9980164,3283000,0,0,1.3400372
08-01-2019,167.6006991,167.9046449,165.7124713,166.3480225,2941400,0,0,1.569784767
09-01-2019,166.3111512,166.6243168,165.0492689,166.0624542,2680700,0,0,-1.455823588
10-01-2019,165.6479606,167.5269823,165.1690064,167.2230225,2498500,0,0,2.129539638
11-01-2019,166.3388168,168.0059792,166.2190853,167.9783478,2348900,0,0,-3.525240592
14-01-2019,167.1032969,167.4072567,166.4309085,166.9190826,1886200,0,0,1.340524514
15-01-2019,167.1493641,168.7520578,166.4769758,166.7348785,3860200,0,0,-0.38716772
16-01-2019,166.6611775,167.2046145,165.0032212,165.1966553,3375600,0,0,-0.531109243
17-01-2019,165.104545,166.8177643,164.9019051,166.8177643,3061000,0,0,-1.202893401
18-01-2019,168.595449,168.7980889,166.6611783,168.1625519,3498000,0,0,4.067107986
22-01-2019,167.8678205,170.8429225,167.8678205,170.0047455,3190300,0,0,1.331486485
23-01-2019,170.1981352,171.4784431,169.5810097,171.4047546,2530700,0,0,-1.687109157
24-01-2019,172.1139918,173.0535027,171.2665951,172.5837402,3214200,0,0,-4.140531381
25-01-2019,173.8732869,174.4719868,169.4152231,169.4797058,4405600,0,0,-0.163643573
28-01-2019,168.6139036,169.2218234,167.4809724,169.1112976,4138700,0,0,1.292914686
29-01-2019,168.8165338,169.2218136,166.6888287,167.7941284,3666700,0,0,0.22246174
30-01-2019,168.4849169,172.9705977,164.5703045,167.4256744,9489900,0,0,0.618621524
31-01-2019,166.0256274,167.4993695,162.9123545,164.6716309,10440100,0,0,-3.965409934
01-02-2019,165.3808736,166.2466961,162.5531349,162.7742004,6529200,0,0,3.114329175
04-02-2019,163.2992204,163.7505572,161.7978607,163.5387115,4533800,0,0,1.526293639
05-02-2019,163.6860956,165.2611438,163.2347586,163.5571442,4495900,0,0,-2.219575441
06-02-2019,163.5387369,163.5387369,162.1018458,162.2768402,3965200,0,0,0.304312595
07-02-2019,162.1109974,162.3504745,160.5543612,161.4478149,4176300,0,0,-2.270226119
08-02-2019,160.9780814,161.6228383,160.6372703,160.9596558,4051600,0,0,1.13524761
11-02-2019,161.4110051,162.0189107,160.425437,160.5083313,3216400,0,0,2.348796428
12-02-2019,160.9965242,161.4478612,160.0846586,160.2412415,4692800,0,0,3.0513157
13-02-2019,160.268871,160.8767908,160.0385996,160.4070282,5283000,0,0,2.11107024
14-02-2019,160.2043642,162.5162974,159.7254099,161.991272,4428800,0,0,2.104452331
15-02-2019,163.2900089,165.7769365,163.0413119,165.7677307,4648600,0,0,-0.037330716
19-02-2019,166.8177263,167.5453774,165.0216132,165.1045074,4765400,0,0,1.32871745
20-02-2019,165.3071931,166.6427641,165.1874475,166.2467041,3707400,0,0,1.514230926
21-02-2019,166.2098742,168.8718107,166.1638171,168.3836365,4391000,0,0,2.796397324
22-02-2019,168.5401558,168.9362297,167.6374963,168.7151642,3073500,0,0,2.051459588
25-02-2019,169.4151965,170.1336559,168.0151571,168.1993713,3090800,0,0,1.687303535
26-02-2019,168.9638904,169.3046874,168.0704365,168.7520447,2219100,0,0,-2.583017637
27-02-2019,168.6230892,169.5349546,168.4112295,168.8901978,2261700,0,0,-1.158183218
28-02-2019,168.8253397,170.540188,168.7140961,170.4104156,3297900,1.16,0,1.009615736
01-03-2019,171.1056252,172.0881895,170.6236215,171.5320282,2691000,0,0,-2.720026646
04-03-2019,171.0685538,171.235398,166.5728426,167.3978271,4899800,0,0,2.4082324
05-03-2019,167.4071132,168.4730996,167.1753758,168.1023254,3362500,0,0,-2.128893413
06-03-2019,168.7048129,170.0581654,168.6121123,168.7326202,2083900,0,0,-2.872689351
07-03-2019,168.8160423,169.0663226,166.8045635,167.3329315,3268100,0,0,-2.773819816
08-03-2019,166.6192191,166.8509566,165.2473374,166.3874817,2757200,0,0,3.22288849
11-03-2019,166.8509283,167.8891073,166.6655412,167.8520355,2071500,0,0,-0.004515492
12-03-2019,168.3989259,168.7975216,167.4627119,168.5472412,2191800,0,0,2.02491022
13-03-2019,169.1868553,169.7986314,168.4267498,168.7604523,2612100,0,0,-0.306077323
14-03-2019,168.6955502,169.4278341,167.47197,169.3907623,2375300,0,0,-0.282025681
15-03-2019,169.8820511,171.9120729,168.8067862,171.7915649,6010500,0,0,-2.550812751
18-03-2019,172.3940814,172.6536262,170.0118283,170.5123749,3669200,0,0,-3.185951914
19-03-2019,170.6143334,170.9016855,169.1961017,169.7337341,4102800,0,0,2.556683026
20-03-2019,169.984024,171.8193803,169.0014597,171.4578705,3522400,0,0,0.691854956
21-03-2019,170.9665789,172.9966007,170.9573003,172.7555847,2830200,0,0,-1.225268358
22-03-2019,172.3755687,174.8690514,172.3570257,173.1634674,3319600,0,0,-3.488273912
25-03-2019,172.644343,172.8390086,170.5679711,172.1530609,2651600,0,0,2.304541382
26-03-2019,173.0151303,175.082238,172.7370567,173.7845001,2609600,0,0,-1.112910333
27-03-2019,173.9328249,174.8783174,173.367385,173.8123169,1684800,0,0,3.866771864
28-03-2019,174.2386956,175.6105769,174.2016097,175.5549622,1977100,0,0,-2.663124566
29-03-2019,176.3521785,176.6024589,175.1100693,176.0277405,2952000,0,0,-1.344004367
01-04-2019,176.5839162,176.9083542,174.0255401,174.6280518,3195100,0,0,0.179229048
02-04-2019,175.1100471,175.1471189,173.0614824,174.5909576,1797700,0,0,1.871219754
03-04-2019,175.0822398,175.4159422,173.9142743,174.5909576,2512300,0,0,2.278370859
04-04-2019,175.2398324,176.797101,175.1007814,175.9999237,2324900,0,0,-0.761270826
05-04-2019,176.444862,177.2698466,176.1853173,176.7785645,2438400,0,0,-1.693405485
08-04-2019,176.7785462,177.51083,175.7496316,175.981369,2290100,0,0,1.653311115
09-04-2019,175.5642622,176.3799824,174.6743984,176.1945953,2279500,0,0,2.064774264
10-04-2019,176.6395243,177.3254721,174.9710121,175.3974152,2406800,0,0,-0.128859016
11-04-2019,175.4530191,175.6384061,174.312875,175.0822449,1740400,0,0,0.28394569
12-04-2019,175.7403533,178.2338498,175.7218245,177.6035309,3238800,0,0,0.418423183
15-04-2019,177.7611237,178.2987562,176.9083318,177.8352814,1973500,0,0,-0.15835751
16-04-2019,178.4378211,178.9661893,177.4089064,177.6962585,1559200,0,0,2.644022517
17-04-2019,177.9743333,178.2987713,177.3903505,177.6128235,1875000,0,0,0.398481071
18-04-2019,177.7611467,180.7551903,177.6591817,180.6717682,2918400,0,0,1.213744829
22-04-2019,179.8282165,180.5048857,179.2535123,179.7540588,1738400,0,0,-1.848334695
23-04-2019,180.1155708,181.6357675,179.9394481,180.99617,2192900,0,0,1.865507304
24-04-2019,181.2835403,183.7770228,181.0703317,183.1930542,3070100,0,0,-2.81407765
25-04-2019,182.13635,183.5545819,181.3298941,183.4711456,2040800,0,0,-1.887342247
26-04-2019,183.9716978,184.0922058,182.1826776,182.9983978,2302100,0,0,-2.135334908
29-04-2019,183.5174836,183.869729,181.1259519,182.7203064,3456100,0,0,-2.476280661
30-04-2019,184.3238995,185.3898857,181.2186133,183.1374054,6162300,0,0,-3.709520216
01-05-2019,181.5616209,182.7852012,179.7818793,179.9858093,4059600,0,0,-0.278853836
02-05-2019,180.0043444,180.8942081,179.1979027,180.3936615,2418000,0,0,3.301366442
03-05-2019,181.0703374,183.5082195,180.5234405,183.091095,2915200,0,0,3.639311281
06-05-2019,182.1734037,184.6298145,181.6265069,184.3702698,2371300,0,0,0.726206757
07-05-2019,183.4989308,185.0376563,182.3587727,183.5730743,3072500,0,0,-1.644016631
08-05-2019,183.2672415,184.5464225,182.3773635,183.563858,2040900,0,0,1.263403363
09-05-2019,182.7202963,183.8233685,182.06217,183.2857361,1923600,0,0,3.829421838
10-05-2019,182.6646912,185.7236278,182.6276195,185.380661,2668800,0,0,-2.604688484
13-05-2019,183.5360419,185.3065192,182.868637,184.490799,2809400,0,0,-1.472703963
14-05-2019,184.3053782,185.0283977,183.202306,183.5452728,2787700,0,0,-1.752723948
15-05-2019,183.2208754,185.1396538,183.07256,184.5278778,1899000,0,0,1.914110456
16-05-2019,184.7966782,185.9739082,184.3610108,185.380661,2520500,0,0,0.539957965
17-05-2019,184.3331678,185.7328563,184.277553,184.6668701,2239600,0,0,-1.149423038
20-05-2019,184.666884,186.0202224,183.7955492,184.4536896,2217400,0,0,0.021340733
21-05-2019,186.2148923,186.455894,184.5278514,185.2415924,2264600,0,0,-1.174346622
22-05-2019,184.9449842,185.5474957,183.9994916,185.3528442,1760300,0,0,-1.848980903
23-05-2019,184.2868348,184.861539,183.6287086,184.4351501,3560400,0,0,-0.841748307
24-05-2019,185.2694005,185.2972078,182.9149549,183.3228149,2105800,0,0,0.928827848
28-05-2019,183.7955509,184.8152011,182.0343525,182.3031616,3675100,0,0,0.384431621
29-05-2019,181.5430886,182.3309873,180.616139,181.7006683,2925100,0,0,1.744614688
30-05-2019,181.6913977,184.8522995,181.4782033,184.6854553,2685000,0,0,-0.950058936
31-05-2019,184.0607793,186.5036056,183.9115954,184.8626251,3669100,1.16,0,0.783757167
03-06-2019,184.9465224,185.6364873,183.9768554,185.3381195,3211800,0,0,2.389192611
04-06-2019,185.5432126,186.7553068,185.3474069,186.1306152,3829900,0,0,-1.730327098
05-06-2019,186.5501953,186.9977327,185.7763198,186.596817,4294600,0,0,0.981198386
06-06-2019,186.5874763,189.6270376,186.5035657,189.3193512,4657600,0,0,2.708468814
07-06-2019,189.7389478,192.43352,189.7389478,191.5850525,4345000,0,0,0.281021264
10-06-2019,192.1630845,192.1630845,186.2331606,187.6876678,4647500,0,0,1.465721526
11-06-2019,188.6200922,189.8787941,187.7716247,189.5151672,2991400,0,0,0.825645021
12-06-2019,190.6619855,191.5943635,189.9253989,191.0722198,2874000,0,0,2.087214237
13-06-2019,191.3239371,191.5104098,189.8880814,190.6619568,2277800,0,0,0.311106929
14-06-2019,190.2050909,191.8926927,189.9999667,191.4078522,2715800,0,0,1.771925021
17-06-2019,191.8367851,191.8367851,189.356656,190.0279694,2694400,0,0,1.523612923
18-06-2019,191.1374886,191.5104341,190.1305187,190.6806183,2470900,0,0,-2.87904855
19-06-2019,190.7831851,191.1374933,188.9091104,190.717926,2328400,0,0,-2.080060428
20-06-2019,191.1374783,191.5011052,190.2983439,191.2493591,2162200,0,0,0.48422117
21-06-2019,191.6782401,192.0138967,190.1864298,190.4474945,4267400,0,0,-3.144664966
24-06-2019,190.9044145,191.3706035,189.8601556,190.1305389,2486800,0,0,-0.758532586
25-06-2019,190.9510321,192.4335098,190.8764401,191.7994995,3020900,0,0,-1.429194498
26-06-2019,191.5943636,191.7621849,190.2144339,190.717926,2576000,0,0,1.32645042
27-06-2019,190.8298142,192.3962167,190.3915954,192.3216248,2253500,0,0,3.453682249
28-06-2019,192.9089984,193.9253012,192.3682317,193.6176147,3658200,0,0,2.125061119
01-07-2019,194.7364642,195.2679122,192.2470167,192.3495789,2689500,0,0,4.189713522
02-07-2019,192.7691596,195.4077911,192.3682439,195.4077911,3120000,0,0,1.603737417
03-07-2019,195.6315713,198.475313,195.5196762,198.4193726,2306000,0,0,1.338961569
05-07-2019,197.9438696,198.6058501,196.0324917,196.9555511,1876200,0,0,1.645715886
08-07-2019,196.9555379,198.1582993,196.946205,197.813324,1818000,0,0,2.306428888
09-07-2019,197.6548329,198.3074947,197.1699923,197.7480621,1618800,0,0,3.041273124
10-07-2019,197.8972283,199.025412,197.6175121,198.5965118,1842300,0,0,-0.045929194
11-07-2019,199.9670962,200.2747826,197.3004947,198.3074646,1922800,0,0,0.992511039
12-07-2019,198.3075182,198.9694987,196.9835429,198.5872345,1960100,0,0,1.709354492
15-07-2019,199.1839352,200.1815723,198.3074975,199.7247162,2408500,0,0,-3.083661451
16-07-2019,199.0906987,200.3680521,197.8040123,199.2678528,2380400,0,0,-1.121122305
17-07-2019,199.5102462,200.3680323,198.9321764,199.2585144,1698400,0,0,3.845902624
18-07-2019,199.6034847,201.347027,198.9042012,201.3097382,2259800,0,0,-3.392988472
19-07-2019,201.0020263,201.6360364,199.3423948,199.4076538,2860500,0,0,0.608466284
22-07-2019,199.3330744,200.7689444,198.1489646,200.4612579,2580000,0,0,-0.709883272
23-07-2019,201.1512247,201.6267324,198.2608474,199.8179169,2503600,0,0,-3.112777048
24-07-2019,199.3797063,200.4146465,197.9158803,198.3913879,2971600,0,0,1.295681227
25-07-2019,197.9997848,200.0883166,197.9531631,199.9391327,3789000,0,0,-1.624812341
26-07-2019,203.2117913,204.1535023,199.9857713,201.0020599,5029300,0,0,-2.330689443
29-07-2019,201.3936412,202.7176162,199.8086015,200.4426117,4278600,0,0,0.317786929
30-07-2019,199.7992744,200.6570747,197.272538,197.9811401,2808500,0,0,-0.309589619
31-07-2019,197.7387071,198.3261098,195.2119567,196.4706726,4048800,0,0,-2.738549316
01-08-2019,196.899601,198.7177497,195.9019638,196.9648743,3231800,0,0,2.311665837
02-08-2019,197.01147,200.5451763,196.6291916,199.9764252,3517800,0,0,-2.928577994
05-08-2019,199.193221,200.0976287,195.2679036,196.2189331,3685600,0,0,0.079684423
06-08-2019,196.2655701,200.0417039,195.6875003,199.6034851,2970300,0,0,1.417926865
07-08-2019,198.8388999,202.8481276,197.0487361,202.1674957,3767200,0,0,3.118808541
08-08-2019,202.6150537,204.8807396,201.5521434,203.2677155,3724300,0,0,4.375910023
09-08-2019,203.3329807,206.9226272,203.3329807,206.1953735,3784000,0,0,0.960186228
12-08-2019,205.5333876,205.729179,201.7386027,202.4751892,2338200,0,0,-1.09942339
13-08-2019,205.1231602,205.3282845,203.2956931,204.8714142,2913300,0,0,-0.289537422
14-08-2019,204.1441613,204.8807479,201.7479573,201.8411865,3233700,0,0,0.046130966
15-08-2019,201.3936451,203.7059385,201.0859586,203.5101471,2774100,0,0,0.464512446
16-08-2019,204.3586205,204.9553561,202.6057594,203.69664,2475900,0,0,1.374654735
19-08-2019,205.1138404,205.3189647,202.4285872,203.9856567,2721100,0,0,1.763621513
20-08-2019,204.0602669,205.0485854,203.5847592,203.69664,2333800,0,0,1.163254344
21-08-2019,205.0299029,205.8597187,203.9390224,205.785141,2053200,0,0,-3.212186712
22-08-2019,205.6266602,205.9529982,203.1465452,204.6476746,2550600,0,0,0.099373508
23-08-2019,204.3492761,204.6289923,199.4263216,200.1442566,3662300,0,0,-0.240195237
26-08-2019,201.468251,202.4938583,199.7247086,202.2421265,2553100,0,0,-0.309168653
27-08-2019,202.8668297,203.1651833,201.4402924,201.4402924,2070000,0,0,-0.958353686
28-08-2019,201.9717252,203.454217,200.8342228,203.3236847,2146100,0,0,0.388557771
29-08-2019,204.9646523,206.0741844,203.6033742,205.6266327,2729800,0,0,-1.630575572
30-08-2019,206.0203293,206.2077881,203.3396275,204.3050537,2733700,1.16,0,-0.172094266
03-09-2019,204.2675505,204.9611637,202.7209978,203.5177155,3183100,0,0,0.752903864
04-09-2019,203.8644956,205.5141525,202.9271875,204.8018036,2252200,0,0,0.50219697
05-09-2019,206.4046452,206.5171176,204.7081053,205.7297821,2752100,0,0,-2.614961603
06-09-2019,206.029692,206.9951182,205.6922605,206.2359009,1976500,0,0,1.632194966
09-09-2019,206.6764249,206.6764249,203.5458194,203.6395416,2569600,0,0,-5.335226555
10-09-2019,201.9242655,201.9242655,195.2225187,196.5347443,6407600,0,0,3.080065674
11-09-2019,196.5441338,198.2875274,195.4662209,197.0221558,3393300,0,0,2.90578011
12-09-2019,198.6155723,200.612043,198.053196,198.8498993,3439100,0,0,-0.009945564
13-09-2019,199.1779619,199.440407,195.8505155,196.656601,3791800,0,0,0.300164515
16-09-2019,196.1785838,196.703474,194.3320857,194.3976898,3437700,0,0,2.240766419
17-09-2019,194.9600814,197.6220329,194.4820594,196.6941071,3667900,0,0,-1.647586894
18-09-2019,197.4439103,197.6595014,195.231863,197.2377014,2534800,0,0,2.425423141
19-09-2019,197.1908905,198.5499844,196.7128542,197.322113,2552000,0,0,-2.999491398
20-09-2019,197.1533639,198.5030898,196.244174,196.2629242,5979300,0,0,2.506795415
23-09-2019,195.9536474,199.1498718,195.9536474,198.2781677,2812100,0,0,-0.915986294
24-09-2019,199.1779617,200.1340199,198.2875219,198.7280579,3049800,0,0,3.163491147
25-09-2019,198.7280462,199.7871946,197.7719881,199.2998047,2414500,0,0,-0.139256392
26-09-2019,200.7901325,202.1492263,199.1592113,199.271698,3053100,0,0,1.834861134
27-09-2019,199.7028638,200.2371363,198.9811326,199.7966003,2333200,0,0,2.197016991
30-09-2019,199.7965747,201.8586494,199.4685111,201.2494049,2488000,0,0,-0.094576324
01-10-2019,197.8938737,198.4281319,195.3912627,195.916153,4811900,0,0,-0.566752382
02-10-2019,194.8944673,195.4099897,192.7011698,193.3385468,4171400,0,0,2.133610497
03-10-2019,193.8540724,196.8628235,193.3947863,196.8628235,3499900,0,0,3.07933683
04-10-2019,197.6126614,198.4374971,196.8721801,198.4187469,2220300,0,0,2.42884376
07-10-2019,197.8657379,199.5247629,197.8657379,198.6343231,3057000,0,0,-1.244191735
08-10-2019,197.7532674,199.7778565,196.8065914,197.8751221,2555900,0,0,-2.172187557
09-10-2019,198.4281115,200.0871508,198.3531251,199.4872742,1745900,0,0,-0.144408283
10-10-2019,198.4843445,199.7684662,198.2406495,198.4843445,1853100,0,0,-0.577686177
11-10-2019,199.6747535,199.8997126,195.5880894,195.916153,3945700,0,0,-2.308749933
14-10-2019,194.9600568,196.8534229,194.7632158,195.3162384,3088000,0,0,1.808966907
15-10-2019,196.4222862,196.5722589,193.5728758,194.2289886,3766800,0,0,-0.652145415
16-10-2019,194.0227686,195.8317663,193.8446778,195.241272,2891400,0,0,0.594915842
17-10-2019,195.4287395,196.3566797,193.8728047,193.8821869,3340500,0,0,2.343924585
18-10-2019,193.8353205,195.9442638,193.7697021,195.4287415,3518800,0,0,-1.812758105
21-10-2019,196.5535023,197.5470465,195.3724992,196.6941071,3684200,0,0,-4.257791815
22-10-2019,192.2324838,192.3824565,186.6648723,186.777359,10265400,0,0,-1.202469214
23-10-2019,187.5647325,188.5301587,185.6057619,186.7211609,7943700,0,0,-0.147369085
24-10-2019,187.0304544,187.0398366,183.515549,183.7311401,4955600,0,0,-1.136265204
25-10-2019,183.8061249,184.3216329,182.2126896,182.4095306,4773700,0,0,-0.794320672
28-10-2019,182.7563102,183.0750058,179.4944824,179.7569275,7711400,0,0,3.422502778
29-10-2019,179.9631394,181.0879061,179.6257079,180.5442657,4454600,0,0,3.319958054
30-10-2019,181.1722853,184.6497048,179.6632186,184.5466003,6332600,0,0,2.105946648
31-10-2019,185.0245973,185.5869878,183.3655724,184.3684845,4961000,0,0,-3.298134191
01-11-2019,185.3807997,185.5588905,181.5565808,181.7815399,4192400,0,0,-3.487229022
04-11-2019,178.2384814,178.7914897,175.7921071,176.8325195,17662100,0,0,-0.899647798
05-11-2019,177.760448,180.9004353,177.5729892,180.1318359,10496000,0,0,-1.308695664
06-11-2019,181.1816636,183.0281617,180.9473365,182.006485,6473500,0,0,-1.978360785
07-11-2019,183.4499259,183.712371,180.2630844,180.9754333,4820200,0,0,-1.786304578
08-11-2019,182.4001692,182.5688778,181.1066794,181.472229,3499400,0,0,-0.942293603
11-11-2019,181.4909282,182.0720545,180.4317658,180.5629883,2746700,0,0,3.111116941
12-11-2019,180.9004577,181.7065432,180.6848809,181.1629028,2930600,0,0,0.81001218
13-11-2019,181.6222005,182.8594397,181.3784912,182.7750854,3405000,0,0,1.472676659
14-11-2019,182.9906535,183.2437307,181.0504332,181.8377686,3173900,0,0,0.862756015
15-11-2019,182.3720372,182.5782318,181.1910199,181.8096466,2991300,0,0,0.168133947
18-11-2019,182.0252334,183.4499457,181.706552,182.1002197,3420300,0,0,1.2736627
19-11-2019,182.0252152,182.2126739,180.9098163,181.3128662,2910500,0,0,-0.75684321
20-11-2019,181.4534709,182.7469606,181.4066026,181.9596252,3131300,0,0,1.390891383
21-11-2019,182.1001655,182.456347,180.2067996,180.2911682,3509500,0,0,-2.209593096
22-11-2019,181.0785608,181.2941376,180.1037523,181.0316925,2417700,0,0,1.869181546
25-11-2019,181.7815,182.1376815,179.5882029,179.8600159,3999600,0,0,-1.130403059
26-11-2019,179.9631684,181.8659029,179.9163002,181.8471527,3877200,0,0,2.584612511
27-11-2019,182.0814596,184.3403755,181.7627783,183.993576,4133000,0,0,-2.151889287
29-11-2019,185.370815,185.3991133,183.2577988,183.4558868,2815500,1.25,0,-1.381868739
02-12-2019,184.3048702,184.5029582,182.7955606,184.1161957,3197500,0,0,-3.139608808
03-12-2019,183.2860774,183.9841212,181.4466163,182.1729584,3745300,0,0,-0.648031576
04-12-2019,182.6163291,183.4464508,181.9560115,183.295517,2217200,0,0,-0.196767824
05-12-2019,183.4747574,183.4747574,182.1918485,183.2012024,2819600,0,0,1.853725685
06-12-2019,183.5219412,184.6444884,183.1068803,184.2765961,3095100,0,0,1.083677725
09-12-2019,184.5690209,185.2199105,183.2766695,183.6445618,2227500,0,0,1.671420954
10-12-2019,183.5879353,184.3142918,183.2672117,183.899231,2470100,0,0,-1.155841355
11-12-2019,184.5784431,184.65391,183.2483655,183.6822968,2490300,0,0,3.47052056
12-12-2019,184.1822479,185.9934109,183.8615242,185.1821594,3024700,0,0,-1.527272359
13-12-2019,184.927431,186.1443152,184.2671135,185.9462128,2077900,0,0,-0.790616503
16-12-2019,186.3895776,186.927274,185.3424975,186.663147,3650100,0,0,-3.13066151
17-12-2019,186.3990462,187.4555544,185.3142253,185.3802643,3338200,0,0,-1.657718502
18-12-2019,185.4557271,185.6349449,183.6728624,184.5407104,4287700,0,0,-1.838002727
19-12-2019,184.3803531,186.0028416,184.1822506,185.8896484,3345700,0,0,-1.105570404
20-12-2019,187.2951499,187.7196387,185.5028432,185.9650726,6415500,0,0,-2.270590079
23-12-2019,186.3424229,186.3424229,184.9180226,185.0783844,2388900,0,0,-0.050846765
24-12-2019,184.8237008,185.9651182,184.578444,185.521759,1152500,0,0,-2.674555173
26-12-2019,185.4651596,185.9839857,185.0406707,185.8896484,1809600,0,0,0.833534183
27-12-2019,186.1443407,187.2197192,186.0028348,186.9367218,2263900,0,0,1.675511367
30-12-2019,186.3801424,186.5876728,184.8331066,185.7481232,2242400,0,0,-0.696147151
